,age,job,salary,balance,default,housing,loan,contact,day,month,duration,campaign,previous,poutcome,target,marital,education
11370,53,admin.,50000.0,-112,no,no,no,unknown,19,jun,394,1,0,unknown,no,divorced,secondary
11371,50,self-employed,60000.0,306,no,no,no,unknown,19,jun,37,1,0,unknown,no,married,secondary
11372,39,services,70000.0,410,no,no,no,unknown,19,jun,266,4,0,unknown,no,single,tertiary
11373,52,unemployed,8000.0,0,no,no,no,unknown,19,jun,297,1,0,unknown,no,divorced,tertiary
11374,51,technician,60000.0,107,no,no,no,unknown,19,jun,593,1,0,unknown,no,divorced,secondary
11375,55,blue-collar,20000.0,2010,no,no,no,unknown,19,jun,446,1,0,unknown,no,married,secondary
11376,57,retired,55000.0,630,no,no,no,unknown,19,jun,276,1,0,unknown,no,single,secondary
11377,46,management,100000.0,312,no,yes,no,unknown,19,jun,108,4,0,unknown,no,single,unknown
11378,50,entrepreneur,120000.0,0,no,yes,no,unknown,19,jun,638,1,0,unknown,no,single,tertiary
11379,56,retired,55000.0,1906,no,no,yes,unknown,19,jun,45,9,0,unknown,no,married,primary
11380,38,technician,60000.0,499,no,no,no,unknown,19,jun,240,6,0,unknown,no,married,unknown
11381,59,retired,55000.0,1723,no,no,no,unknown,19,jun,70,1,0,unknown,no,married,secondary
11382,42,entrepreneur,120000.0,33,no,no,no,unknown,19,jun,25,1,0,unknown,no,single,unknown
11383,41,admin.,50000.0,2,no,yes,no,unknown,19,jun,64,1,0,unknown,no,married,secondary
11384,45,technician,60000.0,3626,no,no,no,unknown,19,jun,2485,2,0,unknown,no,married,tertiary
11385,48,entrepreneur,120000.0,269,no,yes,no,unknown,19,jun,149,1,0,unknown,no,married,tertiary
11386,54,retired,55000.0,1925,no,no,no,unknown,19,jun,348,3,0,unknown,no,married,primary
11387,38,management,100000.0,-1007,yes,yes,yes,unknown,19,jun,71,1,0,unknown,no,married,tertiary
11388,50,blue-collar,20000.0,-232,no,yes,no,unknown,19,jun,168,1,0,unknown,no,divorced,primary
11389,58,blue-collar,20000.0,0,no,yes,no,unknown,19,jun,573,1,0,unknown,no,married,primary
11390,55,blue-collar,20000.0,5874,no,no,no,unknown,19,jun,229,1,0,unknown,no,married,secondary
11391,58,retired,55000.0,1463,no,yes,no,unknown,19,jun,446,1,0,unknown,no,married,secondary
11392,54,technician,60000.0,415,no,yes,no,unknown,19,jun,34,31,0,unknown,no,married,secondary
11393,41,self-employed,60000.0,426,no,yes,no,unknown,19,jun,75,1,0,unknown,no,single,unknown
11394,39,services,70000.0,16,no,no,no,unknown,19,jun,32,1,0,unknown,no,married,tertiary
11395,55,technician,60000.0,891,no,no,no,unknown,19,jun,268,1,0,unknown,no,married,secondary
11396,41,management,100000.0,1,no,yes,no,unknown,19,jun,244,1,0,unknown,no,divorced,tertiary
11397,40,blue-collar,20000.0,3316,no,no,no,unknown,19,jun,102,3,0,unknown,no,married,secondary
11398,53,unemployed,8000.0,4512,no,no,no,unknown,19,jun,203,2,0,unknown,no,divorced,secondary
11399,58,retired,55000.0,5087,no,no,no,unknown,19,jun,252,1,0,unknown,no,married,tertiary
11400,51,admin.,50000.0,884,no,no,no,unknown,19,jun,50,1,0,unknown,no,married,secondary
11401,49,technician,60000.0,148,no,no,no,unknown,19,jun,13,1,0,unknown,no,married,secondary
11402,58,entrepreneur,120000.0,3,no,no,no,unknown,19,jun,188,5,0,unknown,no,married,secondary
11403,37,entrepreneur,120000.0,678,no,no,yes,unknown,19,jun,395,1,0,unknown,no,married,tertiary
11404,40,self-employed,60000.0,0,no,no,no,unknown,19,jun,61,1,0,unknown,no,married,secondary
11405,55,entrepreneur,120000.0,38,no,no,yes,unknown,19,jun,63,1,0,unknown,no,married,primary
11406,55,services,70000.0,477,no,no,no,unknown,19,jun,170,1,0,unknown,no,married,secondary
11407,42,blue-collar,20000.0,692,no,no,yes,unknown,19,jun,207,1,0,unknown,no,married,primary
11408,43,self-employed,60000.0,0,no,no,no,unknown,19,jun,147,1,0,unknown,no,single,tertiary
11409,44,management,100000.0,11972,no,no,no,unknown,19,jun,127,1,0,unknown,no,married,secondary
11410,56,technician,60000.0,1663,no,no,no,unknown,19,jun,22,1,0,unknown,no,married,tertiary
11411,49,blue-collar,20000.0,848,no,yes,no,unknown,19,jun,109,1,0,unknown,no,divorced,secondary
11412,51,management,100000.0,3415,no,yes,no,unknown,19,jun,677,1,0,unknown,no,divorced,tertiary
11413,50,management,100000.0,4045,no,no,no,unknown,19,jun,167,1,0,unknown,no,married,tertiary
11414,43,self-employed,60000.0,4324,no,yes,no,unknown,19,jun,105,1,0,unknown,no,married,tertiary
11415,41,unemployed,8000.0,2636,no,no,no,unknown,19,jun,318,1,0,unknown,no,married,primary
11416,54,services,70000.0,0,no,no,no,unknown,19,jun,220,1,0,unknown,no,married,secondary
11417,45,admin.,50000.0,825,no,no,no,unknown,19,jun,140,1,0,unknown,no,married,secondary
11418,40,blue-collar,20000.0,273,no,yes,no,unknown,19,jun,1082,1,0,unknown,no,married,secondary
11419,57,retired,55000.0,712,no,yes,yes,unknown,19,jun,824,1,0,unknown,no,married,secondary
11420,39,blue-collar,20000.0,37,no,no,yes,unknown,19,jun,248,1,0,unknown,no,divorced,secondary
11421,59,retired,55000.0,143,no,yes,no,unknown,19,jun,11,1,0,unknown,no,married,primary
11422,44,management,100000.0,7177,no,no,no,unknown,19,jun,89,2,0,unknown,no,married,tertiary
11423,44,blue-collar,20000.0,1308,no,no,yes,unknown,19,jun,161,1,0,unknown,no,single,primary
11424,55,services,70000.0,557,no,no,no,unknown,19,jun,58,1,0,unknown,no,married,secondary
11425,45,services,70000.0,1381,no,no,no,unknown,19,jun,653,2,0,unknown,no,divorced,secondary
11426,59,technician,60000.0,2528,no,no,yes,unknown,19,jun,216,1,0,unknown,no,married,secondary
11427,41,technician,60000.0,586,no,yes,no,unknown,19,jun,223,1,0,unknown,no,divorced,secondary
11428,40,services,70000.0,1358,no,no,no,unknown,19,jun,96,1,0,unknown,no,married,secondary
11429,43,admin.,50000.0,1113,no,no,no,unknown,19,jun,477,7,0,unknown,no,married,secondary
11430,50,blue-collar,20000.0,1179,no,no,no,unknown,19,jun,30,1,0,unknown,no,married,primary
11431,36,management,100000.0,47,no,no,no,unknown,19,jun,159,1,0,unknown,no,divorced,secondary
11432,59,admin.,50000.0,1365,no,no,no,unknown,19,jun,327,1,0,unknown,no,married,secondary
11433,40,blue-collar,20000.0,607,no,yes,no,unknown,19,jun,432,1,0,unknown,no,married,primary
11434,42,admin.,50000.0,283,no,yes,no,unknown,19,jun,446,1,0,unknown,no,single,secondary
11435,57,retired,55000.0,1621,no,yes,no,unknown,19,jun,108,1,0,unknown,no,married,unknown
11436,46,blue-collar,20000.0,1844,no,no,no,unknown,19,jun,29,1,0,unknown,no,married,primary
11437,38,management,100000.0,3053,no,no,no,unknown,19,jun,178,1,0,unknown,no,married,unknown
11438,40,unemployed,8000.0,5613,no,yes,no,unknown,19,jun,152,2,0,unknown,no,single,primary
11439,52,entrepreneur,120000.0,302,no,no,no,unknown,19,jun,169,2,0,unknown,no,divorced,secondary
11440,37,admin.,50000.0,124,no,yes,no,unknown,19,jun,635,3,0,unknown,no,single,secondary
11441,52,unemployed,8000.0,425,no,no,no,unknown,19,jun,122,1,0,unknown,no,married,primary
11442,48,blue-collar,20000.0,343,no,no,no,unknown,19,jun,136,1,0,unknown,no,married,primary
11443,42,blue-collar,20000.0,1401,no,yes,no,unknown,19,jun,69,1,0,unknown,no,single,primary
11444,37,blue-collar,20000.0,0,no,yes,no,unknown,19,jun,129,3,0,unknown,no,married,primary
11445,46,unemployed,8000.0,641,no,yes,no,unknown,19,jun,201,1,0,unknown,no,married,primary
11446,41,blue-collar,20000.0,3622,no,no,no,unknown,19,jun,1135,4,0,unknown,yes,divorced,secondary
11447,45,blue-collar,20000.0,351,no,yes,no,unknown,19,jun,66,1,0,unknown,no,married,primary
11448,57,admin.,50000.0,5768,no,yes,no,unknown,19,jun,512,1,0,unknown,yes,single,secondary
11449,57,blue-collar,20000.0,1795,no,yes,no,unknown,19,jun,818,1,0,unknown,no,divorced,secondary
11450,36,unemployed,8000.0,1437,no,no,no,unknown,19,jun,810,2,0,unknown,no,married,unknown
11451,35,self-employed,60000.0,1833,no,no,no,unknown,19,jun,138,1,0,unknown,no,married,tertiary
11452,52,management,100000.0,3737,no,yes,no,unknown,19,jun,574,4,0,unknown,no,married,tertiary
11453,56,admin.,50000.0,6005,no,yes,no,unknown,19,jun,44,6,0,unknown,no,married,secondary
11454,37,blue-collar,20000.0,253,no,yes,no,unknown,19,jun,145,2,0,unknown,no,married,primary
11455,41,unemployed,8000.0,271,no,yes,no,unknown,19,jun,196,2,0,unknown,no,divorced,secondary
11456,48,services,70000.0,334,no,no,yes,unknown,19,jun,270,2,0,unknown,no,married,secondary
11457,54,blue-collar,20000.0,211,no,no,no,unknown,19,jun,200,2,0,unknown,no,married,primary
11458,50,admin.,50000.0,4204,no,no,no,unknown,19,jun,335,2,0,unknown,no,divorced,unknown
11459,56,retired,55000.0,101,yes,no,yes,unknown,19,jun,330,1,0,unknown,no,married,secondary
11460,41,admin.,50000.0,256,no,no,no,unknown,19,jun,91,1,0,unknown,no,divorced,secondary
11461,48,blue-collar,20000.0,2961,no,no,no,unknown,19,jun,361,1,0,unknown,no,single,unknown
11462,51,management,100000.0,2604,no,no,no,unknown,19,jun,64,1,0,unknown,no,married,secondary
11463,35,management,100000.0,2808,no,yes,no,unknown,19,jun,221,12,0,unknown,no,single,tertiary
11464,40,admin.,50000.0,1,no,no,no,unknown,19,jun,84,3,0,unknown,no,married,secondary
11465,48,self-employed,60000.0,1204,no,yes,no,unknown,19,jun,53,1,0,unknown,no,married,primary
11466,47,retired,55000.0,0,no,no,no,unknown,19,jun,141,1,0,unknown,no,divorced,secondary
11467,56,blue-collar,20000.0,771,no,yes,yes,unknown,19,jun,254,1,0,unknown,no,married,secondary
11468,55,retired,55000.0,1580,no,no,yes,unknown,19,jun,1007,1,0,unknown,yes,divorced,secondary
11469,52,blue-collar,20000.0,1409,no,yes,no,unknown,19,jun,224,1,0,unknown,no,married,primary
11470,38,retired,55000.0,62,no,no,no,unknown,19,jun,212,1,0,unknown,no,single,unknown
11471,52,blue-collar,20000.0,2800,no,no,no,unknown,19,jun,149,1,0,unknown,no,divorced,primary
11472,47,admin.,50000.0,989,no,no,no,unknown,19,jun,116,1,0,unknown,no,married,unknown
11473,46,blue-collar,20000.0,1712,no,no,no,unknown,19,jun,110,1,0,unknown,no,divorced,primary
11474,56,unemployed,8000.0,216,no,no,no,unknown,19,jun,77,1,0,unknown,no,married,secondary
11475,37,technician,60000.0,47,no,no,no,unknown,19,jun,374,3,0,unknown,no,married,unknown
11476,38,blue-collar,20000.0,2322,no,no,no,unknown,19,jun,207,1,0,unknown,no,married,primary
11477,41,blue-collar,20000.0,1,no,no,yes,unknown,19,jun,289,1,0,unknown,no,divorced,secondary
11478,53,services,70000.0,2774,no,no,yes,unknown,19,jun,193,1,0,unknown,no,married,secondary
11479,40,blue-collar,20000.0,2132,no,no,no,unknown,19,jun,143,1,0,unknown,no,married,primary
11480,55,unemployed,8000.0,10183,no,no,no,unknown,19,jun,106,1,0,unknown,no,single,primary
11481,47,housemaid,16000.0,823,no,no,no,unknown,19,jun,191,3,0,unknown,no,married,primary
11482,42,admin.,50000.0,0,no,no,no,unknown,19,jun,370,1,0,unknown,no,married,secondary
11483,54,retired,55000.0,6449,no,no,no,unknown,19,jun,487,1,0,unknown,no,married,secondary
11484,49,blue-collar,20000.0,98,no,no,yes,unknown,19,jun,534,1,0,unknown,no,married,primary
11485,49,entrepreneur,120000.0,563,no,no,no,unknown,19,jun,84,1,0,unknown,no,married,primary
11486,44,technician,60000.0,1127,no,yes,no,unknown,19,jun,118,4,0,unknown,no,married,unknown
11487,47,unemployed,8000.0,0,no,no,no,unknown,19,jun,284,1,0,unknown,no,married,secondary
11488,51,entrepreneur,120000.0,4711,no,no,no,unknown,19,jun,253,1,0,unknown,no,married,primary
11489,46,blue-collar,20000.0,1120,no,no,yes,unknown,19,jun,786,1,0,unknown,no,married,secondary
11490,59,entrepreneur,120000.0,0,no,no,no,unknown,19,jun,239,1,0,unknown,no,married,primary
11491,50,blue-collar,20000.0,1389,no,yes,no,unknown,19,jun,162,3,0,unknown,no,married,unknown
11492,38,unemployed,8000.0,338,no,no,no,unknown,19,jun,219,2,0,unknown,no,married,primary
11493,39,housemaid,16000.0,4,no,yes,yes,unknown,19,jun,185,1,0,unknown,no,married,tertiary
11494,58,services,70000.0,5087,no,no,no,unknown,19,jun,135,1,0,unknown,no,married,secondary
11495,41,technician,60000.0,-378,no,yes,yes,unknown,19,jun,252,2,0,unknown,no,married,tertiary
11496,45,management,100000.0,9711,no,no,no,unknown,19,jun,416,3,0,unknown,no,married,tertiary
11497,36,services,70000.0,3972,no,yes,yes,unknown,19,jun,32,1,0,unknown,no,married,secondary
11498,46,blue-collar,20000.0,2441,no,no,no,unknown,19,jun,217,2,0,unknown,no,divorced,secondary
11499,56,self-employed,60000.0,411,no,no,no,unknown,19,jun,145,4,0,unknown,no,married,tertiary
11500,24,technician,60000.0,691,no,yes,no,unknown,19,jun,93,2,0,unknown,no,married,secondary
11501,51,blue-collar,20000.0,1938,no,no,no,unknown,19,jun,61,1,0,unknown,no,married,primary
11502,29,blue-collar,20000.0,508,no,yes,yes,unknown,19,jun,262,5,0,unknown,no,married,secondary
11503,42,admin.,50000.0,22,no,no,no,unknown,19,jun,246,3,0,unknown,no,single,unknown
11504,51,management,100000.0,3134,no,no,no,unknown,19,jun,92,3,0,unknown,no,married,tertiary
11505,53,technician,60000.0,1319,no,no,no,unknown,19,jun,1318,3,0,unknown,yes,married,secondary
11506,23,technician,60000.0,-782,no,yes,yes,unknown,19,jun,197,10,0,unknown,no,single,secondary
11507,47,technician,60000.0,5735,no,no,no,unknown,19,jun,282,4,0,unknown,no,divorced,secondary
11508,55,housemaid,16000.0,2152,no,no,no,unknown,19,jun,922,2,0,unknown,yes,married,primary
11509,52,entrepreneur,120000.0,0,no,no,no,unknown,19,jun,163,3,0,unknown,no,married,tertiary
11510,50,entrepreneur,120000.0,1857,no,no,yes,unknown,19,jun,26,2,0,unknown,no,married,secondary
11511,48,management,100000.0,13501,no,no,no,unknown,19,jun,63,2,0,unknown,no,married,tertiary
11512,37,admin.,50000.0,0,no,no,yes,unknown,19,jun,176,2,0,unknown,no,married,secondary
11513,39,services,70000.0,2843,no,yes,no,unknown,19,jun,585,1,0,unknown,yes,married,secondary
11514,53,admin.,50000.0,2955,no,no,no,unknown,19,jun,605,1,0,unknown,no,married,secondary
11515,20,admin.,50000.0,66,no,yes,no,unknown,19,jun,75,2,0,unknown,no,single,secondary
11516,38,technician,60000.0,634,no,no,no,unknown,19,jun,211,2,0,unknown,no,married,secondary
11517,36,management,100000.0,1352,no,no,no,unknown,19,jun,2028,1,0,unknown,yes,married,tertiary
11518,57,unemployed,8000.0,209,no,no,no,unknown,19,jun,453,1,0,unknown,no,married,tertiary
11519,28,blue-collar,20000.0,237,no,yes,no,unknown,19,jun,498,7,0,unknown,no,married,primary
11520,40,services,70000.0,2469,no,no,yes,unknown,19,jun,202,2,0,unknown,no,married,primary
11521,40,unknown,60000.0,35,no,no,no,unknown,19,jun,40,1,0,unknown,no,married,unknown
11522,50,blue-collar,20000.0,59,no,no,no,unknown,19,jun,184,1,0,unknown,no,married,primary
11523,55,blue-collar,20000.0,5109,no,no,no,unknown,19,jun,55,1,0,unknown,no,married,primary
11524,40,entrepreneur,120000.0,0,yes,no,no,unknown,19,jun,952,4,0,unknown,yes,married,tertiary
11525,55,retired,55000.0,868,no,no,no,unknown,19,jun,207,1,0,unknown,no,married,primary
11526,36,blue-collar,20000.0,0,no,no,no,unknown,19,jun,238,1,0,unknown,no,single,secondary
11527,53,retired,55000.0,828,no,yes,no,unknown,19,jun,232,1,0,unknown,no,married,primary
11528,38,technician,60000.0,207,no,no,no,unknown,19,jun,76,2,0,unknown,no,single,secondary
11529,35,technician,60000.0,23,no,yes,no,unknown,19,jun,113,2,0,unknown,no,single,secondary
11530,44,blue-collar,20000.0,17,no,yes,no,unknown,19,jun,153,14,0,unknown,no,married,secondary
11531,60,unknown,60000.0,652,no,no,no,unknown,19,jun,525,1,0,unknown,no,married,unknown
11532,55,management,100000.0,179,no,no,no,unknown,19,jun,97,1,0,unknown,no,married,unknown
11533,54,retired,55000.0,3846,no,yes,yes,unknown,19,jun,216,2,0,unknown,no,married,secondary
11534,39,admin.,50000.0,0,no,no,yes,unknown,19,jun,142,1,0,unknown,no,single,secondary
11535,54,housemaid,16000.0,774,no,no,no,unknown,19,jun,290,1,0,unknown,no,married,primary
11536,39,entrepreneur,120000.0,6495,no,no,no,unknown,19,jun,280,3,0,unknown,no,married,tertiary
11537,52,admin.,50000.0,422,no,no,no,unknown,19,jun,559,1,0,unknown,no,married,secondary
11538,46,unknown,60000.0,63,no,no,no,unknown,19,jun,235,1,0,unknown,no,single,unknown
11539,51,blue-collar,20000.0,91,no,no,yes,unknown,19,jun,368,2,0,unknown,no,married,primary
11540,56,admin.,50000.0,5310,no,no,no,unknown,19,jun,74,1,0,unknown,no,married,secondary
11541,52,retired,55000.0,1282,no,no,no,unknown,19,jun,148,5,0,unknown,no,married,secondary
11542,55,housemaid,16000.0,1537,no,no,no,unknown,19,jun,359,1,0,unknown,no,married,primary
11543,44,blue-collar,20000.0,1669,no,no,no,unknown,19,jun,64,2,0,unknown,no,married,primary
11544,59,retired,55000.0,1115,no,no,no,unknown,19,jun,834,1,0,unknown,yes,married,primary
11545,36,admin.,50000.0,4280,no,no,no,unknown,19,jun,227,6,0,unknown,no,married,secondary
11546,42,management,100000.0,587,no,yes,no,unknown,19,jun,16,9,0,unknown,no,married,unknown
11547,57,technician,60000.0,1070,no,no,no,unknown,19,jun,73,1,0,unknown,no,married,secondary
11548,37,admin.,50000.0,796,no,no,no,unknown,19,jun,104,1,0,unknown,no,divorced,secondary
11549,57,technician,60000.0,461,no,yes,no,unknown,19,jun,69,2,0,unknown,no,married,secondary
11550,43,blue-collar,20000.0,1138,no,no,no,unknown,19,jun,65,1,0,unknown,no,divorced,secondary
11551,39,unknown,60000.0,2860,no,no,no,unknown,19,jun,133,1,0,unknown,no,married,primary
11552,56,technician,60000.0,2558,no,no,no,unknown,19,jun,288,1,0,unknown,no,married,secondary
11553,55,blue-collar,20000.0,0,no,no,no,unknown,19,jun,120,1,0,unknown,no,divorced,primary
11554,49,management,100000.0,3022,no,no,no,unknown,19,jun,38,1,0,unknown,no,married,tertiary
11555,38,blue-collar,20000.0,48,no,no,no,unknown,19,jun,43,3,0,unknown,no,single,secondary
11556,41,housemaid,16000.0,876,no,no,no,unknown,19,jun,78,1,0,unknown,no,married,secondary
11557,46,housemaid,16000.0,148,no,no,no,unknown,19,jun,166,1,0,unknown,no,divorced,primary
11558,47,services,70000.0,759,no,yes,no,unknown,19,jun,30,2,0,unknown,no,married,secondary
11559,36,admin.,50000.0,4011,no,no,no,unknown,19,jun,10,16,0,unknown,no,married,secondary
11560,36,self-employed,60000.0,1923,no,no,no,unknown,19,jun,219,1,0,unknown,no,single,tertiary
11561,48,services,70000.0,-110,no,no,yes,unknown,19,jun,164,2,0,unknown,no,divorced,primary
11562,52,admin.,50000.0,98,no,no,yes,unknown,19,jun,148,1,0,unknown,no,divorced,secondary
11563,37,admin.,50000.0,313,no,yes,no,unknown,19,jun,11,7,0,unknown,no,married,secondary
11564,36,blue-collar,20000.0,-453,no,yes,no,unknown,19,jun,130,1,0,unknown,no,married,primary
11565,51,unemployed,8000.0,-267,no,no,yes,unknown,19,jun,208,2,0,unknown,no,married,secondary
11566,59,housemaid,16000.0,1071,no,no,no,unknown,19,jun,140,1,0,unknown,no,married,primary
11567,41,blue-collar,20000.0,6025,no,no,no,unknown,19,jun,559,1,0,unknown,no,single,tertiary
11568,57,retired,55000.0,2020,no,no,no,unknown,19,jun,93,4,0,unknown,no,married,secondary
11569,46,blue-collar,20000.0,626,no,yes,no,unknown,19,jun,177,2,0,unknown,no,married,unknown
11570,42,services,70000.0,241,no,yes,no,unknown,19,jun,405,2,0,unknown,no,divorced,secondary
11571,45,management,100000.0,-52,no,yes,no,unknown,19,jun,202,1,0,unknown,no,married,tertiary
11572,39,blue-collar,20000.0,1986,no,no,yes,unknown,19,jun,367,1,0,unknown,no,single,secondary
11573,55,technician,60000.0,202,no,no,yes,unknown,19,jun,60,1,0,unknown,no,married,primary
11574,36,services,70000.0,472,no,yes,no,unknown,19,jun,1017,1,0,unknown,no,married,secondary
11575,43,unknown,60000.0,1937,no,no,no,unknown,19,jun,385,1,0,unknown,no,married,tertiary
11576,48,self-employed,60000.0,3062,no,no,no,unknown,19,jun,237,5,0,unknown,no,married,primary
11577,53,services,70000.0,76,no,yes,no,unknown,19,jun,237,2,0,unknown,no,married,secondary
11578,28,technician,60000.0,593,no,yes,no,unknown,19,jun,202,1,0,unknown,no,single,secondary
11579,28,blue-collar,20000.0,182,no,yes,no,unknown,19,jun,153,1,0,unknown,no,married,primary
11580,25,student,4000.0,722,no,yes,no,unknown,19,jun,172,1,0,unknown,no,single,secondary
11581,38,self-employed,60000.0,2674,no,yes,no,unknown,19,jun,163,2,0,unknown,no,divorced,secondary
